,block_tract,points,Population,Area,AllRaces,Black,Households,NonfamilyHouseholds,RelNonrel,Nonrelatives,AllRaceCounts,MixedRace,OccupiedHousing,RentedHouseholds
631,0610010.022,"[[-73.978313, 40.717206], [-73.977707, 40.71612], [-73.97791699999999, 40.715649], [-73.978083, 40.715692], [-73.978909, 40.715951], [-73.980577, 40.716454999999996], [-73.979992, 40.71754], [-73.979401, 40.717304999999996], [-73.978313, 40.717206]]",1595,         28603,1677,387,1595,329,720,37,1595,79,720,719
632,0610010.023,"[[-73.97644199999999, 40.715018], [-73.976582, 40.71506], [-73.976469, 40.71528], [-73.97791699999999, 40.715649], [-73.977707, 40.71612], [-73.978313, 40.717206], [-73.978267, 40.717428999999996], [-73.97755099999999, 40.718475999999995], [-73.97722399999999, 40.71931], [-73.976355, 40.719133], [-73.97545199999999, 40.718947], [-73.975257, 40.719012], [-73.974898, 40.719111999999996], [-73.973635, 40.718612], [-73.97516, 40.714741], [-73.97644199999999, 40.715018]]",3183,        131571,3369,943,3183,254,1001,61,3183,172,1001,996
633,0610012.002,"[[-73.980879, 40.715924], [-73.98165, 40.714461], [-73.982342, 40.714658], [-73.98245299999999, 40.714698999999996], [-73.983, 40.714835], [-73.983338, 40.714932999999995], [-73.982289, 40.716975999999995], [-73.980577, 40.716454999999996], [-73.980678, 40.716305], [-73.980879, 40.715924]]",862,         36866,888,21,862,231,412,38,862,26,412,75
634,0610012.003,"[[-73.980879, 40.715924], [-73.980678, 40.716305], [-73.980577, 40.716454999999996], [-73.978909, 40.715951], [-73.97899799999999, 40.715795], [-73.979222, 40.715402999999995], [-73.979962, 40.713972999999996], [-73.98092299999999, 40.714264], [-73.98165, 40.714461], [-73.980879, 40.715924]]",927,         36072,980,29,927,269,456,39,927,49,456,47
635,0610013.001,"[[-74.013592, 40.707968], [-74.014382, 40.708224], [-74.014698, 40.707404], [-74.015496, 40.707699], [-74.015177, 40.708484999999996], [-74.014668, 40.709832], [-74.014262, 40.710927999999996], [-74.01375399999999, 40.71369], [-74.01254399999999, 40.713179], [-74.011691, 40.712776], [-74.010153, 40.712064], [-74.008614, 40.711372], [-74.009063, 40.710887], [-74.010542, 40.709154], [-74.011012, 40.708594], [-74.012992, 40.709354], [-74.013592, 40.707968]]",2067,        190992,2136,124,2067,1434,1211,378,2067,62,1211,1129
636,0610014.011,"[[-73.99022, 40.714405], [-73.990202, 40.714665], [-73.98975399999999, 40.715553], [-73.989155, 40.716708], [-73.988367, 40.716446], [-73.986721, 40.715952], [-73.987129, 40.715030999999996], [-73.98716499999999, 40.714312], [-73.98933699999999, 40.714133], [-73.99022, 40.714405]]",1492,         56643,1576,79,1492,477,773,73,1492,80,773,113
637,0610014.012,"[[-73.985867, 40.715697], [-73.985013, 40.715438], [-73.984258, 40.71521], [-73.983338, 40.714932999999995], [-73.983, 40.714835], [-73.98245299999999, 40.714698999999996], [-73.98312, 40.714618], [-73.985344, 40.714462], [-73.98716499999999, 40.714312], [-73.987129, 40.715030999999996], [-73.986721, 40.715952], [-73.985867, 40.715697]]",1513,         36867,1566,61,1513,508,764,84,1513,49,764,120
638,0610014.021,"[[-73.985911, 40.719339], [-73.985074, 40.719083], [-73.98577399999999, 40.717725], [-73.986721, 40.715952], [-73.988367, 40.716446], [-73.98787899999999, 40.717408999999996], [-73.987426, 40.718289999999996], [-73.986752, 40.719592999999996], [-73.985911, 40.719339]]",1305,         57074,1364,65,1305,635,731,128,1305,52,731,686
640,0610078.007,"[[-73.97122, 40.746922], [-73.971679, 40.746297], [-73.97404399999999, 40.747296], [-73.973592, 40.747918999999996], [-73.97122, 40.746922]]",1799,         18053,1838,60,1799,1304,1005,394,1799,34,1005,937
641,0610139.001,"[[-73.985716, 40.767918], [-73.988559, 40.769115], [-73.988063, 40.769791], [-73.985218, 40.768595], [-73.985716, 40.767918]]",1399,23614,1451,89,1399,994,994,150,1399,50,994,777
642,0610139.002,"[[-73.985716, 40.767918], [-73.986204, 40.767243], [-73.989051, 40.76844], [-73.988559, 40.769115], [-73.985716, 40.767918]]",969,23504,1002,64,969,657,630,111,969,30,630,573
643,0610139.004,"[[-73.986659, 40.766616], [-73.983822, 40.765418], [-73.98428299999999, 40.764792], [-73.987122, 40.765989], [-73.986659, 40.766616]]",1489,21858,1549,74,1489,1004,990,177,1489,55,990,878
644,0610139.005,"[[-73.983367, 40.766045], [-73.983822, 40.765418], [-73.986659, 40.766616], [-73.986204, 40.767243], [-73.983367, 40.766045]]",1364,21790,1406,62,1364,921,948,157,1364,41,948,662
645,0610015.011,"[[-74.005512, 40.709092999999996], [-74.007745, 40.710221], [-74.009063, 40.710887], [-74.008614, 40.711372], [-74.00609899999999, 40.711925], [-74.005358, 40.712151], [-74.00366199999999, 40.711487], [-74.003355, 40.71123], [-74.00352099999999, 40.711073999999996], [-74.003654, 40.711025], [-74.003658, 40.710913], [-74.003754, 40.710705999999995], [-74.003907, 40.710474999999995], [-74.00425299999999, 40.710166], [-74.00482699999999, 40.70966], [-74.00514799999999, 40.709424999999996], [-74.005512, 40.709092999999996]]",2202,         89832,2303,174,2202,718,956,130,2202,91,956,550
646,0610015.012,"[[-74.005512, 40.709092999999996], [-74.00514799999999, 40.709424999999996], [-74.00482699999999, 40.70966], [-74.00425299999999, 40.710166], [-74.003907, 40.710474999999995], [-74.003754, 40.710705999999995], [-74.003658, 40.710913], [-74.003654, 40.711025], [-74.00352099999999, 40.711073999999996], [-74.003355, 40.71123], [-74.00150000000001, 40.709717999999995], [-74.00478799999999, 40.708402], [-74.005057, 40.708788999999996], [-74.005512, 40.709092999999996]]",2263,         56605,2343,190,2263,728,1286,65,2263,70,1286,481
647,0610015.013,"[[-74.00283999999999, 40.705887], [-74.003013, 40.706176], [-74.003137, 40.706247999999995], [-74.003941, 40.707228], [-74.00403899999999, 40.707466], [-74.004328, 40.707823999999995], [-74.00478799999999, 40.708402], [-74.00150000000001, 40.709717999999995], [-74.000345, 40.708832], [-74.00003099999999, 40.708628999999995], [-73.999888, 40.708493999999995], [-73.999544, 40.708289], [-73.999067, 40.707941], [-74.001273, 40.706931], [-74.00192799999999, 40.705006999999995], [-74.00283999999999, 40.705887]]",1053,        102011,1080,30,1053,496,605,88,1053,26,605,499
648,0610015.021,"[[-74.006531, 40.708227], [-74.006838, 40.707858], [-74.007151, 40.707457999999995], [-74.007459, 40.707218999999995], [-74.008269, 40.707722], [-74.009371, 40.708614], [-74.00966, 40.708756], [-74.010542, 40.709154], [-74.009063, 40.710887], [-74.007745, 40.710221], [-74.005512, 40.709092999999996], [-74.006531, 40.708227]]",3699,         83455,3873,214,3699,1364,1290,420,3699,159,1290,842
649,0610015.022,"[[-74.004569, 40.705152999999996], [-74.00474899999999, 40.705231999999995], [-74.007459, 40.707218999999995], [-74.007151, 40.707457999999995], [-74.006838, 40.707858], [-74.006531, 40.708227], [-74.005512, 40.709092999999996], [-74.005057, 40.708788999999996], [-74.00478799999999, 40.708402], [-74.004328, 40.707823999999995], [-74.00403899999999, 40.707466], [-74.003941, 40.707228], [-74.003137, 40.706247999999995], [-74.003013, 40.706176], [-74.00283999999999, 40.705887], [-74.00433799999999, 40.704965], [-74.004569, 40.705152999999996]]",3777,         92914,3928,131,3777,2921,2062,963,3777,135,2062,1969
650,0610016.001,"[[-73.99753199999999, 40.714023], [-73.996798, 40.715035], [-73.996078, 40.716196], [-73.99480799999999, 40.718457], [-73.993095, 40.717922], [-73.9937, 40.716747999999995], [-73.994275, 40.715621], [-73.99457799999999, 40.715087], [-73.99414, 40.714269], [-73.99486, 40.714223], [-73.997393, 40.713958], [-73.99753199999999, 40.714023]]",2415,         85424,2446,9,2415,388,1013,63,2415,29,1013,915
651,0610016.003,"[[-73.99414, 40.714269], [-73.99457799999999, 40.715087], [-73.994275, 40.715621], [-73.9937, 40.716747999999995], [-73.992014, 40.716235], [-73.992599, 40.715112999999995], [-73.993016, 40.714355999999995], [-73.993951, 40.714290999999996], [-73.99414, 40.714269]]",1639,         36846,1654,5,1639,290,539,101,1639,15,539,520
652,0610016.004,"[[-73.990703, 40.717200999999996], [-73.98995099999999, 40.716972], [-73.989155, 40.716708], [-73.98975399999999, 40.715553], [-73.991309, 40.716023], [-73.992014, 40.716235], [-73.991422, 40.717417999999995], [-73.990703, 40.717200999999996]]",1470,         28874,1521,37,1470,482,559,163,1470,48,559,526
653,0610016.005,"[[-73.992599, 40.715112999999995], [-73.992014, 40.716235], [-73.991309, 40.716023], [-73.98975399999999, 40.715553], [-73.990202, 40.714665], [-73.99022, 40.714405], [-73.990755, 40.714554], [-73.991225, 40.714487], [-73.99256199999999, 40.714388], [-73.992852, 40.714366999999996], [-73.993016, 40.714355999999995], [-73.992599, 40.715112999999995]]",1653,         35677,1678,21,1653,505,626,162,1653,22,626,536
654,0610018.002,"[[-73.98787899999999, 40.717408999999996], [-73.98947299999999, 40.717893], [-73.990233, 40.718123999999996], [-73.990974, 40.718348], [-73.99050299999999, 40.719248], [-73.989768, 40.719027], [-73.988201, 40.718556], [-73.987426, 40.718289999999996], [-73.98787899999999, 40.717408999999996]]",675,         30215,694,9,675,295,308,83,675,19,308,305
655,0610018.003,"[[-73.989114, 40.720307999999996], [-73.98754199999999, 40.719833], [-73.986752, 40.719592999999996], [-73.987426, 40.718289999999996], [-73.988201, 40.718556], [-73.989768, 40.719027], [-73.99050299999999, 40.719248], [-73.989857, 40.720532999999996], [-73.989114, 40.720307999999996]]",1493,         43076,1540,56,1493,672,648,184,1493,46,648,609
656,0610018.005,"[[-73.992237, 40.721247999999996], [-73.991506, 40.721028], [-73.992161, 40.719749], [-73.992621, 40.718851], [-73.993095, 40.717922], [-73.99480799999999, 40.718457], [-73.994422, 40.719392], [-73.994378, 40.719519], [-73.994035, 40.720323], [-73.99379499999999, 40.720937], [-73.993523, 40.721632], [-73.992237, 40.721247999999996]]",1058,         62451,1082,55,1058,363,432,95,1058,23,432,365
657,0610021.002,"[[-74.009239, 40.71552], [-74.009681, 40.714946], [-74.01100000000001, 40.713329], [-74.011691, 40.712776], [-74.01254399999999, 40.713179], [-74.01375399999999, 40.71369], [-74.013234, 40.715655999999996], [-74.012894, 40.717189999999995], [-74.01096799999999, 40.716302999999996], [-74.010834, 40.716924999999996], [-74.009205, 40.716187999999995], [-74.00882299999999, 40.716014], [-74.009239, 40.71552]]",2867,        117563,3003,145,2867,739,1238,163,2867,128,1238,661
658,0610022.012,"[[-73.984477, 40.720234999999995], [-73.98280299999999, 40.719722999999995], [-73.98192999999999, 40.719459], [-73.982477, 40.718289999999996], [-73.983395, 40.718571], [-73.985074, 40.719083], [-73.984477, 40.720234999999995]]",1255,         32158,1291,123,1255,507,515,161,1255,35,515,490
659,0610022.014,"[[-73.97973499999999, 40.720234999999995], [-73.978753, 40.719933999999995], [-73.979992, 40.71754], [-73.980577, 40.716454999999996], [-73.982289, 40.716975999999995], [-73.97973499999999, 40.720234999999995]]",2405,         56231,2527,540,2405,467,1078,71,2405,118,1078,789
660,0610022.021,"[[-73.98216699999999, 40.720969], [-73.983824, 40.721472999999996], [-73.98344399999999, 40.722018999999996], [-73.982964, 40.722671], [-73.98060699999999, 40.721678], [-73.978231, 40.720673999999995], [-73.97869, 40.720033], [-73.978753, 40.719933999999995], [-73.97973499999999, 40.720234999999995], [-73.981308, 40.720709], [-73.98216699999999, 40.720969]]",2189,         56090,2287,266,2189,1223,1108,311,2189,91,1108,1019
662,0610024.002,"[[-73.97516399999999, 40.724877], [-73.97621199999999, 40.725325999999995], [-73.97533899999999, 40.726544], [-73.97426899999999, 40.726109], [-73.973799, 40.726752], [-73.973291, 40.727433999999995], [-73.971875, 40.726803], [-73.971396, 40.726662], [-73.97148899999999, 40.726137], [-73.973181, 40.724247], [-73.973547, 40.724185999999996], [-73.97516399999999, 40.724877]]",1943,         53228,2059,537,1943,233,738,47,1943,108,738,735
664,0610025.001,"[[-73.99913, 40.70867], [-73.999646, 40.708718], [-73.999888, 40.708493999999995], [-74.00003099999999, 40.708628999999995], [-74.000345, 40.708832], [-74.00150000000001, 40.709717999999995], [-74.001102, 40.710223], [-74.00050999999999, 40.710983999999996], [-73.999701, 40.71178], [-73.99694699999999, 40.712072], [-73.996782, 40.711363999999996], [-73.998136, 40.709947], [-73.99987899999999, 40.709709], [-74.00018899999999, 40.709503999999995], [-73.99913, 40.70867]]",2996,         66095,3095,576,2996,447,1223,49,2996,88,1223,1215
665,0610025.003,"[[-73.99913, 40.70867], [-74.00018899999999, 40.709503999999995], [-73.99987899999999, 40.709709], [-73.998136, 40.709947], [-73.997812, 40.709571], [-73.996254, 40.7098], [-73.996084, 40.709199], [-73.996005, 40.708895], [-73.999067, 40.707941], [-73.999544, 40.708289], [-73.999888, 40.708493999999995], [-73.999646, 40.708718], [-73.99913, 40.70867]]",1368,         41761,1448,389,1368,167,499,26,1368,79,499,498
666,0610026.011,"[[-73.98016799999999, 40.722283], [-73.979726, 40.72289], [-73.979281, 40.723504999999996], [-73.97689299999999, 40.722498], [-73.977346, 40.721885], [-73.977683, 40.721419999999995], [-73.978231, 40.720673999999995], [-73.98060699999999, 40.721678], [-73.98016799999999, 40.722283]]",1995,         53344,2124,377,1995,584,753,167,1995,111,753,625
667,0610026.021,"[[-73.978413, 40.724692], [-73.977977, 40.725288], [-73.97559799999999, 40.724283], [-73.97689299999999, 40.722498], [-73.979281, 40.723504999999996], [-73.978413, 40.724692]]",1774,         52127,1887,222,1774,763,863,202,1774,91,863,670
668,0610026.022,"[[-73.977977, 40.725288], [-73.978413, 40.724692], [-73.979281, 40.723504999999996], [-73.98163699999999, 40.724494], [-73.981211, 40.725072999999995], [-73.980768, 40.725685], [-73.980333, 40.726281], [-73.977977, 40.725288]]",2453,         51565,2537,264,2453,1267,1181,366,2453,72,1181,909
669,0610027.001,"[[-74.00050999999999, 40.710983999999996], [-74.00076299999999, 40.711265999999995], [-74.000873, 40.711697], [-74.000891, 40.713015], [-73.99900099999999, 40.713367], [-73.99853499999999, 40.713446], [-73.99753199999999, 40.714023], [-73.997393, 40.713958], [-73.99730000000001, 40.713468], [-73.997117, 40.712799], [-73.99694699999999, 40.712072], [-73.999701, 40.71178], [-74.00050999999999, 40.710983999999996]]",1264,         59802,1279,16,1264,369,612,60,1264,15,612,250
670,0610028.002,"[[-73.97663899999999, 40.72709], [-73.977091, 40.726465], [-73.979469, 40.727467999999995], [-73.97899799999999, 40.728106], [-73.97853599999999, 40.728746], [-73.97618, 40.727748999999996], [-73.97663899999999, 40.72709]]",1695,         37237,1812,330,1695,540,768,113,1695,104,768,712
671,0610028.004,"[[-73.97621199999999, 40.725325999999995], [-73.97516399999999, 40.724877], [-73.97559799999999, 40.724283], [-73.977977, 40.725288], [-73.977535, 40.725877], [-73.977091, 40.726465], [-73.97663899999999, 40.72709], [-73.97618, 40.727748999999996], [-73.975696, 40.728474999999996], [-73.973291, 40.727433999999995], [-73.973799, 40.726752], [-73.97426899999999, 40.726109], [-73.97533899999999, 40.726544], [-73.97621199999999, 40.725325999999995]]",2319,         92117,2503,525,2319,783,1096,166,2319,162,1096,841
672,0610029.001,"[[-73.999321, 40.715917999999995], [-73.998491, 40.715633], [-73.99886599999999, 40.714994999999995], [-73.998796, 40.714501999999996], [-73.99959299999999, 40.714451], [-74.000455, 40.714365], [-74.002115, 40.715159], [-74.000818, 40.71693], [-74.00027399999999, 40.717619], [-73.999956, 40.718016999999996], [-73.999313, 40.717549999999996], [-74.00013799999999, 40.7162], [-73.999321, 40.715917999999995]]",1437,         60156,1453,427,1437,212,353,28,1437,15,353,352
673,0610029.003,"[[-73.996798, 40.715035], [-73.99753199999999, 40.714023], [-73.99853499999999, 40.713446], [-73.998659, 40.713632], [-73.998796, 40.714501999999996], [-73.99886599999999, 40.714994999999995], [-73.998491, 40.715633], [-73.99776299999999, 40.716814], [-73.996984, 40.716541], [-73.996078, 40.716196], [-73.996798, 40.715035]]",2274,         47462,2305,8,2274,495,911,109,2274,31,911,815
674,0610029.004,"[[-74.000873, 40.711697], [-74.00076299999999, 40.711265999999995], [-74.00050999999999, 40.710983999999996], [-74.001102, 40.710223], [-74.00150000000001, 40.709717999999995], [-74.003355, 40.71123], [-74.00366199999999, 40.711487], [-74.005358, 40.712151], [-74.00492, 40.712261999999996], [-74.003115, 40.714082], [-74.002749, 40.714489], [-74.002115, 40.715159], [-74.000455, 40.714365], [-73.99959299999999, 40.714451], [-73.998796, 40.714501999999996], [-73.998659, 40.713632], [-73.99853499999999, 40.713446], [-73.99900099999999, 40.713367], [-74.000891, 40.713015], [-74.000873, 40.711697]]",1531,        147957,1546,296,1531,223,337,30,1531,14,337,144
675,0610030.011,"[[-73.988643, 40.722933], [-73.987865, 40.722697], [-73.98713599999999, 40.722469], [-73.986285, 40.722242], [-73.98695, 40.720983], [-73.988523, 40.721461999999995], [-73.98922999999999, 40.721677], [-73.988643, 40.722933]]",1192,         31204,1240,56,1192,821,745,183,1192,41,745,743
676,0610030.013,"[[-73.98551599999999, 40.721985], [-73.984678, 40.72173], [-73.983824, 40.721472999999996], [-73.984477, 40.720234999999995], [-73.98531899999999, 40.720489], [-73.986158, 40.720745], [-73.98695, 40.720983], [-73.986285, 40.722242], [-73.98551599999999, 40.721985]]",894,         33377,942,44,894,460,478,121,894,45,478,449
677,0610030.014,"[[-73.98695, 40.720983], [-73.986158, 40.720745], [-73.98531899999999, 40.720489], [-73.984477, 40.720234999999995], [-73.985074, 40.719083], [-73.985911, 40.719339], [-73.986752, 40.719592999999996], [-73.98754199999999, 40.719833], [-73.98695, 40.720983]]",1010,         30850,1061,69,1010,465,501,117,1010,48,501,426
678,0610030.022,"[[-73.98622399999999, 40.722345], [-73.986285, 40.722242], [-73.98713599999999, 40.722469], [-73.987865, 40.722697], [-73.988643, 40.722933], [-73.988451, 40.723276999999996], [-73.987968, 40.723942], [-73.98750199999999, 40.724584], [-73.985286, 40.723648999999995], [-73.98575199999999, 40.723009], [-73.98622399999999, 40.722345]]",1181,         41430,1219,121,1181,676,766,101,1181,33,766,689
679,0610031.001,"[[-74.004976, 40.715759999999996], [-74.004533, 40.71628], [-74.004026, 40.716871], [-74.00353299999999, 40.717448999999995], [-74.00188399999999, 40.719398], [-74.00053199999999, 40.71843], [-73.999956, 40.718016999999996], [-74.00027399999999, 40.717619], [-74.000818, 40.71693], [-74.002115, 40.715159], [-74.002749, 40.714489], [-74.003115, 40.714082], [-74.00492, 40.712261999999996], [-74.005358, 40.712151], [-74.00609899999999, 40.711925], [-74.008614, 40.711372], [-74.006753, 40.713618], [-74.005889, 40.714678], [-74.004976, 40.715759999999996]]",2550,        205554,2660,151,2550,660,726,181,2550,104,726,582
680,0610032.001,"[[-73.98530699999999, 40.727599], [-73.984875, 40.728193999999995], [-73.982657, 40.727261], [-73.98308999999999, 40.726666], [-73.983535, 40.726053], [-73.985753, 40.726988], [-73.98530699999999, 40.727599]]",1735,         32799,1802,61,1735,1296,1064,353,1735,64,1064,1038
681,0610032.003,"[[-73.983958, 40.725473], [-73.984403, 40.724863], [-73.984837, 40.724269], [-73.987053, 40.725203], [-73.986623, 40.725795999999995], [-73.986176, 40.726409], [-73.983958, 40.725473]]",1628,         32773,1676,70,1628,613,931,69,1628,39,931,581
682,0610032.005,"[[-73.982524, 40.723278], [-73.982964, 40.722671], [-73.985286, 40.723648999999995], [-73.984837, 40.724269], [-73.982524, 40.723278]]",672,         17438,690,42,672,408,328,122,672,17,328,309
683,0610032.006,"[[-73.982083, 40.723881999999996], [-73.982524, 40.723278], [-73.984837, 40.724269], [-73.984403, 40.724863], [-73.983958, 40.725473], [-73.98163699999999, 40.724494], [-73.982083, 40.723881999999996]]",1827,         34470,1918,100,1827,1107,924,261,1827,85,924,862
684,0610032.007,"[[-73.980333, 40.726281], [-73.980768, 40.725685], [-73.981211, 40.725072999999995], [-73.98163699999999, 40.724494], [-73.983958, 40.725473], [-73.983535, 40.726053], [-73.98308999999999, 40.726666], [-73.982657, 40.727261], [-73.98222799999999, 40.727846], [-73.979906, 40.726866], [-73.980333, 40.726281]]",945,         67615,985,46,945,640,556,123,945,36,556,531
685,0610139.007,"[[-73.98237999999999, 40.7674], [-73.982877, 40.766715], [-73.985716, 40.767918], [-73.985218, 40.768595], [-73.98237999999999, 40.7674]]",1538,23728,1593,41,1538,873,1019,124,1538,50,1019,753
687,0610145.001,"[[-73.983468, 40.771136], [-73.98385499999999, 40.77048], [-73.984315, 40.769847999999996], [-73.984769, 40.769217999999995], [-73.98761499999999, 40.770415], [-73.987146, 40.771054], [-73.986695, 40.771668], [-73.986238, 40.772299], [-73.983468, 40.771136]]",2071,65329,2140,90,2071,518,714,79,2071,66,714,534
688,0610145.003,"[[-73.98385499999999, 40.77048], [-73.983468, 40.771136], [-73.982147, 40.770573999999996], [-73.980564, 40.769905], [-73.981023, 40.769272], [-73.98164799999999, 40.768436], [-73.98133, 40.768195], [-73.98136199999999, 40.767837], [-73.98151, 40.767703999999995], [-73.981634, 40.767645], [-73.98181799999999, 40.76761], [-73.982152, 40.767680999999996], [-73.98242499999999, 40.767913], [-73.982376, 40.768312], [-73.982067, 40.768481], [-73.98209299999999, 40.768893], [-73.984315, 40.769847999999996], [-73.98385499999999, 40.77048]]",1482,53209,1516,28,1482,457,814,58,1482,34,814,435
689,0610145.004,"[[-73.982067, 40.768481], [-73.982376, 40.768312], [-73.98242499999999, 40.767913], [-73.982152, 40.767680999999996], [-73.98237999999999, 40.7674], [-73.985218, 40.768595], [-73.984769, 40.769217999999995], [-73.984315, 40.769847999999996], [-73.98209299999999, 40.768893], [-73.982067, 40.768481]]",751,38104,772,19,751,373,500,32,751,21,500,174
690,0610147.001,"[[-73.990454, 40.771612], [-73.98953999999999, 40.772866], [-73.986695, 40.771668], [-73.987146, 40.771054], [-73.98761499999999, 40.770415], [-73.988063, 40.769791], [-73.99091299999999, 40.770987999999996], [-73.990454, 40.771612]]",2755,65414,2859,144,2755,1081,1516,206,2755,101,1516,1198
691,0610149.001,"[[-73.985332, 40.773531], [-73.98487899999999, 40.774155], [-73.98441199999999, 40.774808], [-73.982222, 40.773872999999995], [-73.981573, 40.773602], [-73.982072, 40.772988999999995], [-73.98219499999999, 40.772864], [-73.98259, 40.772345], [-73.98303299999999, 40.771761999999995], [-73.982159, 40.771394], [-73.982147, 40.770573999999996], [-73.983468, 40.771136], [-73.986238, 40.772299], [-73.985792, 40.772904], [-73.985332, 40.773531]]",1175,93439,1216,47,1175,294,450,44,1175,41,450,152
692,0610149.005,"[[-73.982159, 40.771394], [-73.98011199999999, 40.770528999999996], [-73.980564, 40.769905], [-73.982147, 40.770573999999996], [-73.982159, 40.771394]]",1224,13869,1240,11,1224,475,672,88,1224,16,672,425
693,0610137.002,"[[-73.980036, 40.765521], [-73.97954399999999, 40.766197], [-73.976703, 40.764996], [-73.97719599999999, 40.764323999999995], [-73.980036, 40.765521]]",681,23487,698,18,681,337,431,51,681,16,431,270
694,0610137.003,"[[-73.981848, 40.766287], [-73.981988, 40.76546], [-73.98052799999999, 40.764844], [-73.981434, 40.763594], [-73.98428299999999, 40.764792], [-73.983822, 40.765418], [-73.983367, 40.766045], [-73.982877, 40.766715], [-73.981848, 40.766287]]",1318,53462,1338,39,1318,738,820,144,1318,18,820,751
695,0610033.001,"[[-74.004533, 40.71628], [-74.004976, 40.715759999999996], [-74.005889, 40.714678], [-74.007544, 40.715433], [-74.00667399999999, 40.716532], [-74.005777, 40.717676999999995], [-74.00532299999999, 40.718274], [-74.004845, 40.718852999999996], [-74.003512, 40.720557], [-74.00188399999999, 40.719398], [-74.00353299999999, 40.717448999999995], [-74.004026, 40.716871], [-74.004533, 40.71628]]",2636,        111845,2717,74,2636,1204,1432,272,2636,73,1432,1134
696,0610033.003,"[[-74.00594, 40.719694], [-74.007052, 40.718269], [-74.00882299999999, 40.716014], [-74.009205, 40.716187999999995], [-74.009064, 40.717265], [-74.008747, 40.719029], [-74.008584, 40.719952], [-74.00847, 40.72061], [-74.008346, 40.721322], [-74.008003, 40.723282999999995], [-74.00791199999999, 40.7237], [-74.00635299999999, 40.722587], [-74.00591299999999, 40.722252999999995], [-74.005416, 40.721927], [-74.005264, 40.721772], [-74.004635, 40.721354], [-74.005208, 40.720628], [-74.005498, 40.720327999999995], [-74.00565499999999, 40.720057], [-74.00594, 40.719694]]",1801,        144151,1859,39,1801,320,720,86,1801,56,720,182
697,0610034.001,"[[-73.981325, 40.729085999999995], [-73.980858, 40.729724999999995], [-73.980338, 40.730447999999996], [-73.97800099999999, 40.729428999999996], [-73.97853599999999, 40.728746], [-73.97899799999999, 40.728106], [-73.981325, 40.729085999999995]]",1711,         38521,1779,96,1711,1164,982,322,1711,64,982,876
698,0610034.003,"[[-73.984009, 40.729381], [-73.983543, 40.730021], [-73.981325, 40.729085999999995], [-73.98179, 40.728446], [-73.98222799999999, 40.727846], [-73.982657, 40.727261], [-73.984875, 40.728193999999995], [-73.984448, 40.728781], [-73.984009, 40.729381]]",1662,         49691,1726,86,1662,1242,1085,277,1662,58,1085,1056
699,0610034.004,"[[-73.980338, 40.730447999999996], [-73.980858, 40.729724999999995], [-73.981325, 40.729085999999995], [-73.983543, 40.730021], [-73.983077, 40.730658999999996], [-73.982564, 40.731361], [-73.980338, 40.730447999999996]]",1703,         36708,1776,80,1703,1195,966,314,1703,69,966,834
700,0610036.012,"[[-73.99004099999999, 40.721920999999995], [-73.990629, 40.720766], [-73.991506, 40.721028], [-73.990914, 40.722181], [-73.990274, 40.723425999999996], [-73.989392, 40.723174], [-73.99004099999999, 40.721920999999995]]",1000,         22750,1056,128,1000,298,411,100,1000,49,411,301
701,0610036.013,"[[-73.991506, 40.721028], [-73.992237, 40.721247999999996], [-73.993523, 40.721632], [-73.993259, 40.722353], [-73.992604, 40.724136], [-73.990274, 40.723425999999996], [-73.990914, 40.722181], [-73.991506, 40.721028]]",1471,         56579,1532,174,1471,509,663,110,1471,57,663,648
702,0610036.021,"[[-73.987968, 40.723942], [-73.988451, 40.723276999999996], [-73.99082, 40.724275], [-73.99034499999999, 40.724928], [-73.98987, 40.725581999999996], [-73.98750199999999, 40.724584], [-73.987968, 40.723942]]",1427,         37932,1497,98,1427,940,820,235,1427,60,820,719
703,0610036.022,"[[-73.99034499999999, 40.724928], [-73.99082, 40.724275], [-73.988451, 40.723276999999996], [-73.988643, 40.722933], [-73.989392, 40.723174], [-73.990274, 40.723425999999996], [-73.992604, 40.724136], [-73.99232599999999, 40.724909], [-73.992209, 40.725231], [-73.99206099999999, 40.725642], [-73.991794, 40.726391], [-73.98987, 40.725581999999996], [-73.99034499999999, 40.724928]]",1724,         51072,1815,301,1724,592,662,111,1724,83,662,588
704,0610037.001,"[[-74.011059, 40.725744], [-74.011376, 40.72428], [-74.011978, 40.724333], [-74.01599, 40.724765999999995], [-74.01182, 40.725083], [-74.011376, 40.728232999999996], [-74.01079899999999, 40.728196], [-74.010722, 40.729047], [-74.00859299999999, 40.728915], [-74.00708999999999, 40.728772], [-74.00731999999999, 40.727328], [-74.007571, 40.725764], [-74.007857, 40.724118], [-74.00791199999999, 40.7237], [-74.008302, 40.723977], [-74.009317, 40.724702], [-74.010047, 40.725164], [-74.011039, 40.725825], [-74.011059, 40.725744]]",854,        204130,892,37,854,369,446,84,854,36,446,217
705,0610037.002,"[[-74.003445, 40.726957999999996], [-74.00731999999999, 40.727328], [-74.00708999999999, 40.728772], [-74.005314, 40.728604999999995], [-74.00312799999999, 40.728394], [-74.002808, 40.728365], [-74.002149, 40.728035999999996], [-74.00312199999999, 40.726878], [-74.00320099999999, 40.726915999999996], [-74.00335, 40.726954], [-74.003445, 40.726957999999996]]",861,         63572,877,14,861,495,541,91,861,16,541,330
